date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:05:18	123/123	---MC-	200	added ('OK')	text/plain	date:Wed,%2027%20Apr%202022%2000:05:19%20GMT	https://leticiamonteiro.online/robots.txt		(from )
21:05:20	4110986/4110986	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Apr%202022%2000:05:19%20GMT	https://leticiamonteiro.online/up/	C:/My%20Web%20Sites/UPSELL%20SAD/leticiamonteiro.online/up/index.html	(from )
21:05:21	5602/5602	---M--	200	added ('OK')	text/css	date:Tue,%2022%20Feb%202022%2005:45:04%20GMT	https://leticiamonteiro.online/wp-content/themes/twentytwentytwo/style.css?ver=1.1	C:/My%20Web%20Sites/UPSELL%20SAD/leticiamonteiro.online/wp-content/themes/twentytwentytwo/style4963.css	(from https://leticiamonteiro.online/up/)
21:05:22	19050/19050	---M--	200	added ('OK')	text/css	date:Mon,%2014%20Mar%202022%2013:47:53%20GMT	https://leticiamonteiro.online/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.14.0	C:/My%20Web%20Sites/UPSELL%20SAD/leticiamonteiro.online/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.mine900.css	(from https://leticiamonteiro.online/up/)
21:05:23	946/946	---M--	200	added ('OK')	text/css	date:Mon,%2014%20Mar%202022%2013:48:39%20GMT	https://leticiamonteiro.online/wp-content/uploads/elementor/css/post-9.css?ver=1647265719	C:/My%20Web%20Sites/UPSELL%20SAD/leticiamonteiro.online/wp-content/uploads/elementor/css/post-94892.css	(from https://leticiamonteiro.online/up/)
21:05:23	98820/98820	---M--	200	added ('OK')	text/css	date:Mon,%2014%20Mar%202022%2013:47:53%20GMT	https://leticiamonteiro.online/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.5.6	C:/My%20Web%20Sites/UPSELL%20SAD/leticiamonteiro.online/wp-content/plugins/elementor/assets/css/frontend-lite.min10cb.css	(from https://leticiamonteiro.online/up/)
21:05:23	9475/9475	---M--	200	added ('OK')	text/css	date:Mon,%2014%20Mar%202022%2013:52:31%20GMT	https://leticiamonteiro.online/wp-content/uploads/elementor/css/global.css?ver=1647265951	C:/My%20Web%20Sites/UPSELL%20SAD/leticiamonteiro.online/wp-content/uploads/elementor/css/global3f42.css	(from https://leticiamonteiro.online/up/)
21:05:23	6461/6461	---M--	200	added ('OK')	text/css	date:Tue,%2015%20Mar%202022%2013:41:06%20GMT	https://leticiamonteiro.online/wp-content/uploads/elementor/css/post-38.css?ver=1647351666	C:/My%20Web%20Sites/UPSELL%20SAD/leticiamonteiro.online/wp-content/uploads/elementor/css/post-382cef.css	(from https://leticiamonteiro.online/up/)
21:05:25	5542/5542	---MCZ	200	added ('OK')	application/javascript	etag:W/%2215a6-180527c3b38%22	https://pay.hotmart.com/assets/js/hotmart.upsell_checkout.js	C:/My%20Web%20Sites/UPSELL%20SAD/pay.hotmart.com/assets/js/hotmart.upsell_checkout.js	(from https://leticiamonteiro.online/up/)
21:05:26	67313/67313	---M--	200	added ('OK')	image/png	date:Sat,%2016%20Jan%202021%2014:52:32%20GMT	https://opintorconsultoria.com/wp-content/uploads/2021/01/garantia-7-dias.png	C:/My%20Web%20Sites/UPSELL%20SAD/opintorconsultoria.com/wp-content/uploads/2021/01/garantia-7-dias.png	(from https://leticiamonteiro.online/up/)
21:05:26	4905/4905	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Mar%202022%2013:47:53%20GMT	https://leticiamonteiro.online/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.5.6	C:/My%20Web%20Sites/UPSELL%20SAD/leticiamonteiro.online/wp-content/plugins/elementor/assets/js/webpack.runtime.min10cb.js	(from https://leticiamonteiro.online/up/)
21:05:27	89521/89521	---M--	200	added ('OK')	application/javascript	date:Wed,%2010%20Mar%202021%2023:37:24%20GMT	https://leticiamonteiro.online/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	C:/My%20Web%20Sites/UPSELL%20SAD/leticiamonteiro.online/wp-includes/js/jquery/jquery.minaf6c.js	(from https://leticiamonteiro.online/up/)
21:05:27	11224/11224	---M--	200	added ('OK')	application/javascript	date:Wed,%2018%20Nov%202020%2017:36:06%20GMT	https://leticiamonteiro.online/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/My%20Web%20Sites/UPSELL%20SAD/leticiamonteiro.online/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://leticiamonteiro.online/up/)
21:05:27	14235/14235	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Mar%202022%2013:47:53%20GMT	https://leticiamonteiro.online/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.5.6	C:/My%20Web%20Sites/UPSELL%20SAD/leticiamonteiro.online/wp-content/plugins/elementor/assets/js/frontend-modules.min10cb.js	(from https://leticiamonteiro.online/up/)
21:05:28	12198/12198	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Mar%202022%2013:47:53%20GMT	https://leticiamonteiro.online/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/UPSELL%20SAD/leticiamonteiro.online/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://leticiamonteiro.online/up/)
21:05:28	20714/20714	---M--	200	added ('OK')	application/javascript	date:Thu,%2003%20Feb%202022%2008:34:02%20GMT	https://leticiamonteiro.online/wp-includes/js/jquery/ui/core.min.js?ver=1.13.1	C:/My%20Web%20Sites/UPSELL%20SAD/leticiamonteiro.online/wp-includes/js/jquery/ui/core.min0028.js	(from https://leticiamonteiro.online/up/)
21:05:28	37033/37033	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Mar%202022%2013:47:53%20GMT	https://leticiamonteiro.online/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.5.6	C:/My%20Web%20Sites/UPSELL%20SAD/leticiamonteiro.online/wp-content/plugins/elementor/assets/js/frontend.min10cb.js	(from https://leticiamonteiro.online/up/)
