date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:38:35	45818/45818	---M-Z	200	added ('OK')	text/html	date:Wed,%2027%20Apr%202022%2000:37:37%20GMT	https://leticiamonteiro.online/obrigado/	C:/My%20Web%20Sites/Obrigado/leticiamonteiro.online/obrigado/index.html	(from )
21:38:35	123/123	---MC-	200	added ('OK')	text/plain	date:Wed,%2027%20Apr%202022%2000:38:36%20GMT	https://leticiamonteiro.online/robots.txt		(from )
21:38:36	5602/5602	---M--	200	added ('OK')	text/css	date:Tue,%2022%20Feb%202022%2005:45:04%20GMT	https://leticiamonteiro.online/wp-content/themes/twentytwentytwo/style.css?ver=1.1	C:/My%20Web%20Sites/Obrigado/leticiamonteiro.online/wp-content/themes/twentytwentytwo/style4963.css	(from https://leticiamonteiro.online/obrigado/)
21:38:36	19050/19050	---M--	200	added ('OK')	text/css	date:Mon,%2014%20Mar%202022%2013:47:53%20GMT	https://leticiamonteiro.online/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.14.0	C:/My%20Web%20Sites/Obrigado/leticiamonteiro.online/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.mine900.css	(from https://leticiamonteiro.online/obrigado/)
21:38:36	946/946	---M--	200	added ('OK')	text/css	date:Mon,%2014%20Mar%202022%2013:48:39%20GMT	https://leticiamonteiro.online/wp-content/uploads/elementor/css/post-9.css?ver=1647265719	C:/My%20Web%20Sites/Obrigado/leticiamonteiro.online/wp-content/uploads/elementor/css/post-94892.css	(from https://leticiamonteiro.online/obrigado/)
21:38:37	98820/98820	---M--	200	added ('OK')	text/css	date:Mon,%2014%20Mar%202022%2013:47:53%20GMT	https://leticiamonteiro.online/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.5.6	C:/My%20Web%20Sites/Obrigado/leticiamonteiro.online/wp-content/plugins/elementor/assets/css/frontend-lite.min10cb.css	(from https://leticiamonteiro.online/obrigado/)
21:38:37	9475/9475	---M--	200	added ('OK')	text/css	date:Mon,%2014%20Mar%202022%2013:52:31%20GMT	https://leticiamonteiro.online/wp-content/uploads/elementor/css/global.css?ver=1647265951	C:/My%20Web%20Sites/Obrigado/leticiamonteiro.online/wp-content/uploads/elementor/css/global3f42.css	(from https://leticiamonteiro.online/obrigado/)
21:38:37	1625/1625	---M--	200	added ('OK')	text/css	date:Mon,%2014%20Mar%202022%2015:08:26%20GMT	https://leticiamonteiro.online/wp-content/uploads/elementor/css/post-43.css?ver=1647270506	C:/My%20Web%20Sites/Obrigado/leticiamonteiro.online/wp-content/uploads/elementor/css/post-43418e.css	(from https://leticiamonteiro.online/obrigado/)
21:38:37	57912/57912	---M--	200	added ('OK')	text/css	date:Mon,%2014%20Mar%202022%2013:47:53%20GMT	https://leticiamonteiro.online/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/My%20Web%20Sites/Obrigado/leticiamonteiro.online/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://leticiamonteiro.online/obrigado/)
21:38:37	677/677	---M--	200	added ('OK')	text/css	date:Mon,%2014%20Mar%202022%2013:47:53%20GMT	https://leticiamonteiro.online/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	C:/My%20Web%20Sites/Obrigado/leticiamonteiro.online/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://leticiamonteiro.online/obrigado/)
21:38:38	4905/4905	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Mar%202022%2013:47:53%20GMT	https://leticiamonteiro.online/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.5.6	C:/My%20Web%20Sites/Obrigado/leticiamonteiro.online/wp-content/plugins/elementor/assets/js/webpack.runtime.min10cb.js	(from https://leticiamonteiro.online/obrigado/)
21:38:38	11224/11224	---M--	200	added ('OK')	application/javascript	date:Wed,%2018%20Nov%202020%2017:36:06%20GMT	https://leticiamonteiro.online/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.3.2	C:/My%20Web%20Sites/Obrigado/leticiamonteiro.online/wp-includes/js/jquery/jquery-migrate.mind617.js	(from https://leticiamonteiro.online/obrigado/)
21:38:38	89521/89521	---M--	200	added ('OK')	application/javascript	date:Wed,%2010%20Mar%202021%2023:37:24%20GMT	https://leticiamonteiro.online/wp-includes/js/jquery/jquery.min.js?ver=3.6.0	C:/My%20Web%20Sites/Obrigado/leticiamonteiro.online/wp-includes/js/jquery/jquery.minaf6c.js	(from https://leticiamonteiro.online/obrigado/)
21:38:38	14235/14235	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Mar%202022%2013:47:53%20GMT	https://leticiamonteiro.online/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.5.6	C:/My%20Web%20Sites/Obrigado/leticiamonteiro.online/wp-content/plugins/elementor/assets/js/frontend-modules.min10cb.js	(from https://leticiamonteiro.online/obrigado/)
21:38:38	12198/12198	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Mar%202022%2013:47:53%20GMT	https://leticiamonteiro.online/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/Obrigado/leticiamonteiro.online/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://leticiamonteiro.online/obrigado/)
21:38:39	20714/20714	---M--	200	added ('OK')	application/javascript	date:Thu,%2003%20Feb%202022%2008:34:02%20GMT	https://leticiamonteiro.online/wp-includes/js/jquery/ui/core.min.js?ver=1.13.1	C:/My%20Web%20Sites/Obrigado/leticiamonteiro.online/wp-includes/js/jquery/ui/core.min0028.js	(from https://leticiamonteiro.online/obrigado/)
21:38:39	37033/37033	---M--	200	added ('OK')	application/javascript	date:Mon,%2014%20Mar%202022%2013:47:53%20GMT	https://leticiamonteiro.online/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.5.6	C:/My%20Web%20Sites/Obrigado/leticiamonteiro.online/wp-content/plugins/elementor/assets/js/frontend.min10cb.js	(from https://leticiamonteiro.online/obrigado/)
